2026-01-28T09:32:04.715267759Z I0128 09:32:04.715222       1 base_controller.go:82] Caches are synced for KubeAPIServerStaticResources-StaticResources 
2026-01-28T09:32:04.715326711Z I0128 09:32:04.715314       1 base_controller.go:119] Starting #1 worker of KubeAPIServerStaticResources-StaticResources controller ...
2026-01-28T09:32:04.715458358Z I0128 09:32:04.715447       1 base_controller.go:82] Caches are synced for MissingStaticPodController 
2026-01-28T09:32:04.715484739Z I0128 09:32:04.715475       1 base_controller.go:119] Starting #1 worker of MissingStaticPodController controller ...
2026-01-28T09:32:04.715593185Z I0128 09:32:04.715581       1 base_controller.go:82] Caches are synced for Installer 
2026-01-28T09:32:04.715620206Z I0128 09:32:04.715611       1 base_controller.go:119] Starting #1 worker of Installer controller ...
2026-01-28T09:32:04.743664784Z I0128 09:32:04.743614       1 event.go:377] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-apiserver-operator", Name:"kube-apiserver-operator", UID:"0f90e131-ac50-4cb2-87c5-ad12ae1902a5", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Warning' reason: 'RequiredInstallerResourcesMissing' configmaps: bound-sa-token-signing-certs-0,config-0,etcd-serving-ca-0,kube-apiserver-audit-policies-0,kube-apiserver-cert-syncer-kubeconfig-0,kube-apiserver-pod-0,kubelet-serving-ca-0,sa-token-signing-certs-0, secrets: etcd-client-0,localhost-recovery-client-token-0,localhost-recovery-serving-certkey-0
2026-01-28T09:32:04.743762589Z I0128 09:32:04.743749       1 base_controller.go:82] Caches are synced for RevisionController 
2026-01-28T09:32:04.743794460Z I0128 09:32:04.743784       1 base_controller.go:119] Starting #1 worker of RevisionController controller ...
2026-01-28T09:32:04.754347832Z I0128 09:32:04.754321       1 base_controller.go:82] Caches are synced for auditPolicyController 
2026-01-28T09:32:04.754393115Z I0128 09:32:04.754382       1 base_controller.go:119] Starting #1 worker of auditPolicyController controller ...
2026-01-28T09:32:04.754481489Z I0128 09:32:04.754467       1 certrotationcontroller.go:902] Finished waiting for CertRotation
2026-01-28T09:32:04.754543202Z I0128 09:32:04.754530       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755303620Z I0128 09:32:04.755286       1 base_controller.go:82] Caches are synced for openshift-kube-apiserver-EncryptionCondition 
2026-01-28T09:32:04.755341851Z I0128 09:32:04.755330       1 base_controller.go:119] Starting #1 worker of openshift-kube-apiserver-EncryptionCondition controller ...
2026-01-28T09:32:04.755435906Z I0128 09:32:04.755423       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755474388Z I0128 09:32:04.755464       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755522330Z I0128 09:32:04.755511       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755558842Z I0128 09:32:04.755549       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755592114Z I0128 09:32:04.755582       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755623925Z I0128 09:32:04.755615       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755656957Z I0128 09:32:04.755647       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755690569Z I0128 09:32:04.755681       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755735201Z I0128 09:32:04.755725       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755767503Z I0128 09:32:04.755758       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755799424Z I0128 09:32:04.755790       1 base_controller.go:76] Waiting for caches to sync for CertRotationController
2026-01-28T09:32:04.755826346Z I0128 09:32:04.755817       1 base_controller.go:82] Caches are synced for kube-apiserver-InstallerState 
2026-01-28T09:32:04.755851727Z I0128 09:32:04.755843       1 base_controller.go:119] Starting #1 worker of kube-apiserver-InstallerState controller ...
